token_id	raw_token	decoded_token	clean_token	label	reason	unit_count
63416	Ġer2Ġbu2Ġhui4Ġ	 er2 bu2 hui4 	er2 bu2 hui4	WV	complete syllable sequence with plausible known-unit decomposition	3
63417	zhu4Ġzuo4ĠdeĠ	zhu4 zuo4 de 	zhu4 zuo4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63418	shou3Ġbo1ĠdeĠ	shou3 bo1 de 	shou3 bo1 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63419	qian2Ġsan1Ġming2Ġ	qian2 san1 ming2 	qian2 san1 ming2	WV	complete syllable sequence with plausible known-unit decomposition	3
63420	qian2Ġzhi2Ġye4Ġlan2Ġqiu2Ġyun4Ġdong4Ġyuan2Ġ	qian2 zhi2 ye4 lan2 qiu2 yun4 dong4 yuan2 	qian2 zhi2 ye4 lan2 qiu2 yun4 dong4 yuan2	SV	pinyin dictionary hit	8
63421	zhi2Ġda2	zhi2 da2	zhi2 da2	SV	pinyin dictionary hit	2
63422	qi1Ġhuo4Ġ	qi1 huo4 	qi1 huo4	SV	pinyin dictionary hit	2
63423	lian2Ġshu3	lian2 shu3	lian2 shu3	SV	pinyin dictionary hit	2
63424	Ġbing4Ġbei4	 bing4 bei4	bing4 bei4	WV	complete syllable sequence with plausible known-unit decomposition	2
63425	Ġbing4Ġyin3Ġfa1Ġ	 bing4 yin3 fa1 	bing4 yin3 fa1	WV	complete syllable sequence with plausible known-unit decomposition	3
63426	Ġbing4Ġzhi3Ġchu1	 bing4 zhi3 chu1	bing4 zhi3 chu1	WV	complete syllable sequence with plausible known-unit decomposition	3
63427	Ġqi2Ġguai4	 qi2 guai4	qi2 guai4	SV	pinyin dictionary hit	2
63428	Ġke4Ġhan2	 ke4 han2	ke4 han2	SV	pinyin dictionary hit	2
63429	mu4Ġyang2Ġ	mu4 yang2 	mu4 yang2	SV	pinyin dictionary hit	2
63430	Ġzhan4Ġshi4ĠdeĠ	 zhan4 shi4 de 	zhan4 shi4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63431	fen1Ġxiao4ĠdeĠ	fen1 xiao4 de 	fen1 xiao4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63432	jiang1Ġshi3Ġ	jiang1 shi3 	jiang1 shi3	SV	pinyin dictionary hit	2
63433	Ġqiu2Ġshi2Ġ	 qiu2 shi2 	qiu2 shi2	SV	pinyin dictionary hit	2
63434	ye4Ġzhe3	ye4 zhe3	ye4 zhe3	SV	pinyin dictionary hit	2
63435	ge2Ġma3Ġ	ge2 ma3 	ge2 ma3	WV	complete syllable sequence with plausible known-unit decomposition	2
63436	Ġshang4Ġmian4ĠdeĠ	 shang4 mian4 de 	shang4 mian4 de	SV	pinyin dictionary hit	3
63437	jin1Ġbao3Ġ	jin1 bao3 	jin1 bao3	SV	pinyin dictionary hit	2
63438	jin1Ġyong3Ġ	jin1 yong3 	jin1 yong3	SV	pinyin dictionary hit	2
63439	Ġzheng4Ġyu4Ġ	 zheng4 yu4 	zheng4 yu4	SV	pinyin dictionary hit	2
63440	Ġzuo4Ġfa3	 zuo4 fa3	zuo4 fa3	SV	pinyin dictionary hit	2
63441	Ġzuo4Ġyong4Ġyu2Ġ	 zuo4 yong4 yu2 	zuo4 yong4 yu2	SV	pinyin dictionary hit	3
63442	Ġyou2Ġdian4Ġ	 you2 dian4 	you2 dian4	SV	pinyin dictionary hit	2
63443	zhi3Ġzhen1Ġ	zhi3 zhen1 	zhi3 zhen1	SV	pinyin dictionary hit	2
63444	Ġtong2Ġnian2Ġzai4Ġ	 tong2 nian2 zai4 	tong2 nian2 zai4	WV	complete syllable sequence with plausible known-unit decomposition	3
63445	hai3Ġquan2Ġ	hai3 quan2 	hai3 quan2	WV	complete syllable sequence with plausible known-unit decomposition	2
63446	ma3Ġdu4Ġ	ma3 du4 	ma3 du4	WV	complete syllable sequence with plausible known-unit decomposition	2
63447	xing4Ġbie2ĠdeĠ	xing4 bie2 de 	xing4 bie2 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63448	nei4Ġzhuang1Ġ	nei4 zhuang1 	nei4 zhuang1	SV	pinyin dictionary hit	2
63449	jue2Ġshi4ĠdeĠ	jue2 shi4 de 	jue2 shi4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63450	jue2Ġqi3ĠdeĠ	jue2 qi3 de 	jue2 qi3 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63451	jue2Ġluo2Ġshi4Ġ	jue2 luo2 shi4 	jue2 luo2 shi4	WV	complete syllable sequence with plausible known-unit decomposition	3
63452	qi3Ġzi4Ġ	qi3 zi4 	qi3 zi4	SV	pinyin dictionary hit	2
63453	qi3Ġjiu4Ġ	qi3 jiu4 	qi3 jiu4	SV	pinyin dictionary hit	2
63454	qi3Ġju1Ġzhu4Ġ	qi3 ju1 zhu4 	qi3 ju1 zhu4	WV	complete syllable sequence with plausible known-unit decomposition	3
63455	tian1Ġshi3	tian1 shi3	tian1 shi3	SV	pinyin dictionary hit	2
63456	tian1Ġlang2Ġ	tian1 lang2 	tian1 lang2	WV	complete syllable sequence with plausible known-unit decomposition	2
63457	zhen4Ġdang4	zhen4 dang4	zhen4 dang4	SV	pinyin dictionary hit	2
63458	wu3Ġchang3Ġ	wu3 chang3 	wu3 chang3	SV	pinyin dictionary hit	2
63459	Ġju4Ġzhong4Ġ	 ju4 zhong4 	ju4 zhong4	SV	pinyin dictionary hit	2
63460	Ġju4Ġzuo4Ġjia1Ġ	 ju4 zuo4 jia1 	ju4 zuo4 jia1	SV	pinyin dictionary hit	3
63461	ya4Ġgang1Ġ	ya4 gang1 	ya4 gang1	SV	pinyin dictionary hit	2
63462	ya4Ġke1ĠdeĠ	ya4 ke1 de 	ya4 ke1 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63463	feng1Ġhua4Ġ	feng1 hua4 	feng1 hua4	SV	pinyin dictionary hit	2
63464	feng1Ġzhen4Ġ	feng1 zhen4 	feng1 zhen4	SV	pinyin dictionary hit	2
63465	feng1Ġqiao2Ġ	feng1 qiao2 	feng1 qiao2	WV	complete syllable sequence with plausible known-unit decomposition	2
63466	lin2Ġcun1Ġ	lin2 cun1 	lin2 cun1	SV	pinyin dictionary hit	2
63467	ding4Ġyi4Ġzai4Ġ	ding4 yi4 zai4 	ding4 yi4 zai4	WV	complete syllable sequence with plausible known-unit decomposition	3
63468	shen1Ġgang3Ġ	shen1 gang3 	shen1 gang3	SV	pinyin dictionary hit	2
63469	shen1Ġyan2Ġzhi4Ġ	shen1 yan2 zhi4 	shen1 yan2 zhi4	WV	complete syllable sequence with plausible known-unit decomposition	3
63470	sheng3Ġwei3Ġshu1Ġji4Ġ	sheng3 wei3 shu1 ji4 	sheng3 wei3 shu1 ji4	WV	complete syllable sequence with plausible known-unit decomposition	4
63471	san1Ġqu1Ġ	san1 qu1 	san1 qu1	SV	pinyin dictionary hit	2
63472	san1Ġsi4Ġ	san1 si4 	san1 si4	WV	complete syllable sequence with plausible known-unit decomposition	2
63473	Ġdan4Ġcong2	 dan4 cong2	dan4 cong2	SV	pinyin dictionary hit	2
63474	Ġdan4Ġsheng1ĠdeĠ	 dan4 sheng1 de 	dan4 sheng1 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63475	lie4Ġwen2Ġ	lie4 wen2 	lie4 wen2	SV	pinyin dictionary hit	2
63476	si4Ġlu4Ġ	si4 lu4 	si4 lu4	SV	pinyin dictionary hit	2
63477	qing1Ġwa1	qing1 wa1	qing1 wa1	SV	pinyin dictionary hit	2
63478	ba1Ġdu4Ġ	ba1 du4 	ba1 du4	SV	pinyin dictionary hit	2
63479	ba1Ġsui4Ġ	ba1 sui4 	ba1 sui4	WV	complete syllable sequence with plausible known-unit decomposition	2
63480	lan2Ġni2Ġ	lan2 ni2 	lan2 ni2	SV	pinyin dictionary hit	2
63481	lan2Ġhua1Ġ	lan2 hua1 	lan2 hua1	SV	pinyin dictionary hit	2
63482	bao4Ġmu3Ġ	bao4 mu3 	bao4 mu3	SV	pinyin dictionary hit	2
63483	dao3Ġhang2	dao3 hang2	dao3 hang2	SV	pinyin dictionary hit	2
63484	Ġxin1Ġgan4Ġxian4Ġ	 xin1 gan4 xian4 	xin1 gan4 xian4	SV	pinyin dictionary hit	3
63485	gu3Ġlan2Ġ	gu3 lan2 	gu3 lan2	WV	complete syllable sequence with plausible known-unit decomposition	2
63486	ni2Ġluo2Ġ	ni2 luo2 	ni2 luo2	WV	complete syllable sequence with plausible known-unit decomposition	2
63487	Ġyu4Ġwang4Ġ	 yu4 wang4 	yu4 wang4	SV	pinyin dictionary hit	2
63488	Ġxiang1Ġlin2ĠdeĠ	 xiang1 lin2 de 	xiang1 lin2 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63489	guan3Ġzhi4ĠdeĠ	guan3 zhi4 de 	guan3 zhi4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63490	Ġlu4Ġgui3Ġ	 lu4 gui3 	lu4 gui3	SV	pinyin dictionary hit	2
63491	Ġlu4Ġtou4Ġshe4Ġ	 lu4 tou4 she4 	lu4 tou4 she4	SV	pinyin dictionary hit	3
63492	wu2Ġyong4Ġ	wu2 yong4 	wu2 yong4	SV	pinyin dictionary hit	2
63493	wu2Ġwei3Ġ	wu2 wei3 	wu2 wei3	SV	pinyin dictionary hit	2
63494	wu2Ġdi2Ġ	wu2 di2 	wu2 di2	SV	pinyin dictionary hit	2
63495	bo1Ġqie4	bo1 qie4	bo1 qie4	WV	complete syllable sequence with plausible known-unit decomposition	2
63496	Ġzhong1Ġguo2Ġyin2Ġhang2Ġ	 zhong1 guo2 yin2 hang2 	zhong1 guo2 yin2 hang2	SV	pinyin dictionary hit	4
63497	Ġzhong1Ġguo2Ġguo2Ġwu4Ġyuan4Ġ	 zhong1 guo2 guo2 wu4 yuan4 	zhong1 guo2 guo2 wu4 yuan4	WV	complete syllable sequence with plausible known-unit decomposition	5
63498	ti2Ġci2Ġ	ti2 ci2 	ti2 ci2	SV	pinyin dictionary hit	2
63499	fei1Ġlei1	fei1 lei1	fei1 lei1	WV	complete syllable sequence with plausible known-unit decomposition	2
63500	fei1Ġtian1Ġ	fei1 tian1 	fei1 tian1	SV	pinyin dictionary hit	2
63501	fei1Ġfan2Ġ	fei1 fan2 	fei1 fan2	SV	pinyin dictionary hit	2
63502	fei1Ġchang2ĠdeĠ	fei1 chang2 de 	fei1 chang2 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63503	da2Ġbian4Ġ	da2 bian4 	da2 bian4	SV	pinyin dictionary hit	2
63504	Ġnan2Ġfen1Ġzhi4Ġ	 nan2 fen1 zhi4 	nan2 fen1 zhi4	WV	complete syllable sequence with plausible known-unit decomposition	3
63505	gui1Ġshun4	gui1 shun4	gui1 shun4	SV	pinyin dictionary hit	2
63506	a1Ġbi3Ġ	a1 bi3 	a1 bi3	SV	pinyin dictionary hit	2
63507	a1Ġlong2Ġ	a1 long2 	a1 long2	WV	complete syllable sequence with plausible known-unit decomposition	2
63508	Ġben3Ġzhan4ĠdeĠ	 ben3 zhan4 de 	ben3 zhan4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63509	sheng4Ġwang2Ġ	sheng4 wang2 	sheng4 wang2	SV	pinyin dictionary hit	2
63510	hua2Ġnan2	hua2 nan2	hua2 nan2	SV	pinyin dictionary hit	2
63511	hua2Ġren2ĠdeĠ	hua2 ren2 de 	hua2 ren2 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63512	zu2Ġren2ĠdeĠ	zu2 ren2 de 	zu2 ren2 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63513	gong4Ġfen1Ġ	gong4 fen1 	gong4 fen1	SV	pinyin dictionary hit	2
63514	shang1Ġmao4Ġ	shang1 mao4 	shang1 mao4	SV	pinyin dictionary hit	2
63515	long2Ġsi4Ġ	long2 si4 	long2 si4	WV	complete syllable sequence with plausible known-unit decomposition	2
63516	chi2Ġdao1Ġ	chi2 dao1 	chi2 dao1	SV	pinyin dictionary hit	2
63517	ao4Ġsai1Ġ	ao4 sai1 	ao4 sai1	WV	complete syllable sequence with plausible known-unit decomposition	2
63518	chu1Ġzou3Ġ	chu1 zou3 	chu1 zou3	SV	pinyin dictionary hit	2
63519	ce4Ġhua4	ce4 hua4	ce4 hua4	SV	pinyin dictionary hit	2
63520	mi4Ġdu4ĠdeĠ	mi4 du4 de 	mi4 du4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63521	ling3Ġhang2Ġ	ling3 hang2 	ling3 hang2	SV	pinyin dictionary hit	2
63522	Ġxiang4Ġti2Ġming2Ġ	 xiang4 ti2 ming2 	xiang4 ti2 ming2	SV	pinyin dictionary hit	3
63523	Ġduo1Ġtiao2	 duo1 tiao2	duo1 tiao2	WV	complete syllable sequence with plausible known-unit decomposition	2
63524	Ġduo1Ġmu3Ġ	 duo1 mu3 	duo1 mu3	SV	pinyin dictionary hit	2
63525	jian4Ġchuan2Ġ	jian4 chuan2 	jian4 chuan2	SV	pinyin dictionary hit	2
63526	jian4Ġgou4Ġ	jian4 gou4 	jian4 gou4	SV	pinyin dictionary hit	2
63527	Ġye3Ġhui4Ġzai4Ġ	 ye3 hui4 zai4 	ye3 hui4 zai4	WV	complete syllable sequence with plausible known-unit decomposition	3
63528	chao2Ġyang2Ġ	chao2 yang2 	chao2 yang2	SV	pinyin dictionary hit	2
63529	ying4Ġfu4	ying4 fu4	ying4 fu4	SV	pinyin dictionary hit	2
63530	chen2Ġbao4Ġ	chen2 bao4 	chen2 bao4	SV	pinyin dictionary hit	2
63531	pin3Ġdeng3Ġ	pin3 deng3 	pin3 deng3	SV	pinyin dictionary hit	2
63532	Ġyi3Ġji2Ġjiang1Ġ	 yi3 ji2 jiang1 	yi3 ji2 jiang1	WV	complete syllable sequence with plausible known-unit decomposition	3
63533	lun2Ġche1Ġ	lun2 che1 	lun2 che1	WV	complete syllable sequence with plausible known-unit decomposition	2
63534	jiang3Ġdeng3Ġ	jiang3 deng3 	jiang3 deng3	WV	complete syllable sequence with plausible known-unit decomposition	2
63535	jiang3Ġjie3Ġ	jiang3 jie3 	jiang3 jie3	SV	pinyin dictionary hit	2
63536	Ġyou2Ġzhi4Ġ	 you2 zhi4 	you2 zhi4	SV	pinyin dictionary hit	2
63537	Ġwan4Ġguo2Ġ	 wan4 guo2 	wan4 guo2	SV	pinyin dictionary hit	2
63538	Ġwan4Ġren2Ġmin2Ġbi4Ġ	 wan4 ren2 min2 bi4 	wan4 ren2 min2 bi4	WV	complete syllable sequence with plausible known-unit decomposition	4
63539	ke3Ġyi3Ġkan4Ġchu1Ġ	ke3 yi3 kan4 chu1 	ke3 yi3 kan4 chu1	WV	complete syllable sequence with plausible known-unit decomposition	4
63540	huang2Ġshan1Ġ	huang2 shan1 	huang2 shan1	SV	pinyin dictionary hit	2
63541	huang2Ġchao2Ġ	huang2 chao2 	huang2 chao2	SV	pinyin dictionary hit	2
63542	huang2Ġgui4Ġfei1Ġ	huang2 gui4 fei1 	huang2 gui4 fei1	WV	complete syllable sequence with plausible known-unit decomposition	3
63543	mo2Ġze2Ġer3Ġsheng3ĠdeĠyi2Ġge4Ġshi4Ġzhen4Ġ	mo2 ze2 er3 sheng3 de yi2 ge4 shi4 zhen4 	mo2 ze2 er3 sheng3 de yi2 ge4 shi4 zhen4	WV	complete syllable sequence with plausible known-unit decomposition	9
63544	ĠdeĠyi1Ġzu3Ġ	 de yi1 zu3 	de yi1 zu3	WV	complete syllable sequence with plausible known-unit decomposition	3
63545	Ġcheng2Ġwei2Ġquan2Ġguo2Ġ	 cheng2 wei2 quan2 guo2 	cheng2 wei2 quan2 guo2	WV	complete syllable sequence with plausible known-unit decomposition	4
63546	ye3Ġshi3Ġyong4Ġ	ye3 shi3 yong4 	ye3 shi3 yong4	WV	complete syllable sequence with plausible known-unit decomposition	3
63547	hong2Ġxing1	hong2 xing1	hong2 xing1	SV	pinyin dictionary hit	2
63548	yin1Ġfu2Ġ	yin1 fu2 	yin1 fu2	SV	pinyin dictionary hit	2
63549	qian1Ġye4	qian1 ye4	qian1 ye4	SV	pinyin dictionary hit	2
63550	su1Ġe2	su1 e2	su1 e2	SV	pinyin dictionary hit	2
63551	su1Ġe2Ġ	su1 e2 	su1 e2	SV	pinyin dictionary hit	2
63552	Ġqi2Ġzhong1Ġbao1Ġkuo4ĠleĠ	 qi2 zhong1 bao1 kuo4 le 	qi2 zhong1 bao1 kuo4 le	WV	complete syllable sequence with plausible known-unit decomposition	5
63553	huo4Ġzhe3Ġshi4Ġ	huo4 zhe3 shi4 	huo4 zhe3 shi4	WV	complete syllable sequence with plausible known-unit decomposition	3
63554	qiang2Ġsheng4Ġ	qiang2 sheng4 	qiang2 sheng4	SV	pinyin dictionary hit	2
63555	qiang2Ġzhuang4Ġ	qiang2 zhuang4 	qiang2 zhuang4	SV	pinyin dictionary hit	2
63556	yi2Ġge4Ġda4Ġxing2Ġ	yi2 ge4 da4 xing2 	yi2 ge4 da4 xing2	WV	complete syllable sequence with plausible known-unit decomposition	4
63557	fa3Ġguo2Ġguo2Ġwang2Ġ	fa3 guo2 guo2 wang2 	fa3 guo2 guo2 wang2	WV	complete syllable sequence with plausible known-unit decomposition	4
63558	Ġgao1Ġdu4	 gao1 du4	gao1 du4	SV	pinyin dictionary hit	2
63559	fan4Ġdu2	fan4 du2	fan4 du2	SV	pinyin dictionary hit	2
63560	zhen1Ġna4Ġ	zhen1 na4 	zhen1 na4	SV	pinyin dictionary hit	2
63561	wen4Ġda2Ġ	wen4 da2 	wen4 da2	SV	pinyin dictionary hit	2
63562	man4Ġniu3	man4 niu3	man4 niu3	WV	complete syllable sequence with plausible known-unit decomposition	2
63563	she4Ġshi1ĠdeĠ	she4 shi1 de 	she4 shi1 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63564	Ġjie2Ġzou4Ġ	 jie2 zou4 	jie2 zou4	SV	pinyin dictionary hit	2
63565	Ġjie2Ġmu4ĠdeĠ	 jie2 mu4 de 	jie2 mu4 de	SV	pinyin dictionary hit	3
63566	que4Ġdiao1Ġ	que4 diao1 	que4 diao1	WV	complete syllable sequence with plausible known-unit decomposition	2
63567	Ġdong1Ġxing1Ġ	 dong1 xing1 	dong1 xing1	SV	pinyin dictionary hit	2
63568	fei4Ġjie2Ġhe2Ġ	fei4 jie2 he2 	fei4 jie2 he2	SV	pinyin dictionary hit	3
63569	Ġshi4Ġwei4Ġsheng1Ġ	 shi4 wei4 sheng1 	shi4 wei4 sheng1	WV	complete syllable sequence with plausible known-unit decomposition	3
63570	Ġmu4Ġla1Ġ	 mu4 la1 	mu4 la1	WV	complete syllable sequence with plausible known-unit decomposition	2
63571	Ġjin1Ġsi4Ġchuan1Ġsheng3Ġ	 jin1 si4 chuan1 sheng3 	jin1 si4 chuan1 sheng3	WV	complete syllable sequence with plausible known-unit decomposition	4
63572	Ġjiang1Ġze2Ġ	 jiang1 ze2 	jiang1 ze2	WV	complete syllable sequence with plausible known-unit decomposition	2
63573	wu1Ġla1	wu1 la1	wu1 la1	SV	pinyin dictionary hit	2
63574	gan3Ġxing4Ġqu4ĠdeĠ	gan3 xing4 qu4 de 	gan3 xing4 qu4 de	WV	complete syllable sequence with plausible known-unit decomposition	4
63575	jia3Ġzu3	jia3 zu3	jia3 zu3	SV	pinyin dictionary hit	2
63576	ying1Ġguo2Ġji2Ġ	ying1 guo2 ji2 	ying1 guo2 ji2	WV	complete syllable sequence with plausible known-unit decomposition	3
63577	huo3Ġzang4Ġ	huo3 zang4 	huo3 zang4	SV	pinyin dictionary hit	2
63578	4Ġceng2Ġ	4 ceng2 	4 ceng2	SV	pinyin dictionary hit with digits	1
63579	Ġguo2Ġjia1Ġzheng4Ġquan2Ġ	 guo2 jia1 zheng4 quan2 	guo2 jia1 zheng4 quan2	WV	complete syllable sequence with plausible known-unit decomposition	4
63580	ĠĠĠdi4Ġtie3Ġ	   di4 tie3 	di4 tie3	SV	pinyin dictionary hit	2
63581	jun1Ġyun2	jun1 yun2	jun1 yun2	SV	pinyin dictionary hit	2
63582	Ġqian2Ġzong3Ġtong3Ġ	 qian2 zong3 tong3 	qian2 zong3 tong3	SV	pinyin dictionary hit	3
63583	Ġtong2Ġshi2Ġjian1Ġ	 tong2 shi2 jian1 	tong2 shi2 jian1	WV	complete syllable sequence with plausible known-unit decomposition	3
63584	Ġru2Ġci3Ġyi1Ġlai2Ġ	 ru2 ci3 yi1 lai2 	ru2 ci3 yi1 lai2	WV	complete syllable sequence with plausible known-unit decomposition	4
63585	du1Ġshi4ĠdeĠ	du1 shi4 de 	du1 shi4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63586	ta3Ġku4Ġ	ta3 ku4 	ta3 ku4	WV	complete syllable sequence with plausible known-unit decomposition	2
63587	ta3Ġen1Ġsheng3Ġ	ta3 en1 sheng3 	ta3 en1 sheng3	WV	complete syllable sequence with plausible known-unit decomposition	3
63588	qiao2Ġfu1	qiao2 fu1	qiao2 fu1	SV	pinyin dictionary hit	2
63589	jiao3Ġkuang2	jiao3 kuang2	jiao3 kuang2	WV	complete syllable sequence with plausible known-unit decomposition	2
63590	wa3Ġlai2	wa3 lai2	wa3 lai2	WV	complete syllable sequence with plausible known-unit decomposition	2
63591	song4Ġhui2	song4 hui2	song4 hui2	WV	complete syllable sequence with plausible known-unit decomposition	2
63592	hen3Ġhao3Ġdi4Ġ	hen3 hao3 di4 	hen3 hao3 di4	WV	complete syllable sequence with plausible known-unit decomposition	3
63593	Ġbei3Ġce4	 bei3 ce4	bei3 ce4	SV	pinyin dictionary hit	2
63594	lei2Ġding1Ġ	lei2 ding1 	lei2 ding1	WV	complete syllable sequence with plausible known-unit decomposition	2
63595	Ġmei3Ġdang1	 mei3 dang1	mei3 dang1	SV	pinyin dictionary hit	2
63596	Ġguo2Ġji4Ġzu2Ġlian2Ġ	 guo2 ji4 zu2 lian2 	guo2 ji4 zu2 lian2	SV	pinyin dictionary hit	4
63597	Ġjin4Ġxing2Ġyan2Ġjiu1Ġ	 jin4 xing2 yan2 jiu1 	jin4 xing2 yan2 jiu1	WV	complete syllable sequence with plausible known-unit decomposition	4
63598	nuo4Ġwa3Ġ	nuo4 wa3 	nuo4 wa3	WV	complete syllable sequence with plausible known-unit decomposition	2
63599	chong1Ġpei4Ġ	chong1 pei4 	chong1 pei4	SV	pinyin dictionary hit	2
63600	wan2Ġbei4ĠdeĠ	wan2 bei4 de 	wan2 bei4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
63601	tu3Ġgua1Ġ	tu3 gua1 	tu3 gua1	WV	complete syllable sequence with plausible known-unit decomposition	2
63602	Ġta1ĠmenĠdou1	 ta1 men dou1	ta1 men dou1	WV	complete syllable sequence with plausible known-unit decomposition	3
63603	tui1Ġsuan4Ġ	tui1 suan4 	tui1 suan4	SV	pinyin dictionary hit	2
63604	chang4Ġtong1Ġ	chang4 tong1 	chang4 tong1	SV	pinyin dictionary hit	2
63605	sai1Ġwei2Ġli4Ġya4Ġ	sai1 wei2 li4 ya4 	sai1 wei2 li4 ya4	SV	pinyin dictionary hit	4
63606	Ġshi4Ġjie4Ġdi4Ġming2Ġ	 shi4 jie4 di4 ming2 	shi4 jie4 di4 ming2	WV	complete syllable sequence with plausible known-unit decomposition	4
63607	Ġwan4Ġhu4Ġ	 wan4 hu4 	wan4 hu4	SV	pinyin dictionary hit	2
63608	xian2Ġfei1Ġ	xian2 fei1 	xian2 fei1	WV	complete syllable sequence with plausible known-unit decomposition	2
63609	fa1Ġzhan3Ġshi3Ġ	fa1 zhan3 shi3 	fa1 zhan3 shi3	WV	complete syllable sequence with plausible known-unit decomposition	3
63610	huo4Ġde2Ġle	huo4 de2 le	huo4 de2 le	WV	complete syllable sequence with plausible known-unit decomposition	3
63611	Ġluo2Ġlan2Ġ	 luo2 lan2 	luo2 lan2	SV	pinyin dictionary hit	2
63612	Ġzuo4Ġwei2Ġhui2Ġying4Ġ	 zuo4 wei2 hui2 ying4 	zuo4 wei2 hui2 ying4	WV	complete syllable sequence with plausible known-unit decomposition	4
63613	hui4Ġyi4Ġjue2Ġding4Ġ	hui4 yi4 jue2 ding4 	hui4 yi4 jue2 ding4	WV	complete syllable sequence with plausible known-unit decomposition	4
63614	Ġyan2Ġtu2	 yan2 tu2	yan2 tu2	SV	pinyin dictionary hit	2
63615	Ġcong2Ġlai2Ġ	 cong2 lai2 	cong2 lai2	SV	pinyin dictionary hit	2
63616	Ġcong2Ġna4Ġshi2Ġqi3Ġ	 cong2 na4 shi2 qi3 	cong2 na4 shi2 qi3	WV	complete syllable sequence with plausible known-unit decomposition	4
63617	Ġdi4Ġer4Ġzhang1Ġ	 di4 er4 zhang1 	di4 er4 zhang1	WV	complete syllable sequence with plausible known-unit decomposition	3
63618	Ġxiao3Ġdiao4Ġ	 xiao3 diao4 	xiao3 diao4	SV	pinyin dictionary hit	2
63619	yuan3Ġdong1Ġdi4Ġqu1Ġ	yuan3 dong1 di4 qu1 	yuan3 dong1 di4 qu1	WV	complete syllable sequence with plausible known-unit decomposition	4
63620	cun2Ġzai4ĠzheĠ	cun2 zai4 zhe 	cun2 zai4 zhe	WV	complete syllable sequence with plausible known-unit decomposition	3
63621	Ġ1843Ġnian2Ġ	 1843 nian2 	1843 nian2	WV	numeric expression followed by a complete measure/time unit	0
63622	Ġ1841Ġnian2Ġ	 1841 nian2 	1841 nian2	WV	numeric expression followed by a complete measure/time unit	0
63623	Ġ1849Ġnian2Ġ	 1849 nian2 	1849 nian2	WV	numeric expression followed by a complete measure/time unit	0
63624	bi3Ġsai4Ġguan4Ġjun1Ġ	bi3 sai4 guan4 jun1 	bi3 sai4 guan4 jun1	WV	complete syllable sequence with plausible known-unit decomposition	4
63625	zi4Ġji3Ġdui4Ġ	zi4 ji3 dui4 	zi4 ji3 dui4	WV	complete syllable sequence with plausible known-unit decomposition	3
63626	zi4Ġji3Ġsuo3Ġ	zi4 ji3 suo3 	zi4 ji3 suo3	WV	complete syllable sequence with plausible known-unit decomposition	3
63627	Ġ1511Ġnian2Ġ	 1511 nian2 	1511 nian2	SV	pinyin dictionary hit with digits	1
63628	Ġ1595Ġnian2Ġ	 1595 nian2 	1595 nian2	WV	numeric expression followed by a complete measure/time unit	0
63629	Ġ1588Ġnian2Ġ	 1588 nian2 	1588 nian2	WV	numeric expression followed by a complete measure/time unit	0
63630	e4Ġsi3Ġ	e4 si3 	e4 si3	SV	pinyin dictionary hit	2
63631	ĠdeĠyi2Ġge4Ġche1Ġzhan4Ġ	 de yi2 ge4 che1 zhan4 	de yi2 ge4 che1 zhan4	WV	complete syllable sequence with plausible known-unit decomposition	5
63632	du2Ġli4Ġdian4Ġying3Ġ	du2 li4 dian4 ying3 	du2 li4 dian4 ying3	WV	complete syllable sequence with plausible known-unit decomposition	4
63633	Ġyou3Ġyi1Ġke1Ġ	 you3 yi1 ke1 	you3 yi1 ke1	WV	complete syllable sequence with plausible known-unit decomposition	3
63634	pei2Ġla1Ġ	pei2 la1 	pei2 la1	WV	complete syllable sequence with plausible known-unit decomposition	2
63635	Ġ16Ġri4Ġ	 16 ri4 	16 ri4	WV	numeric expression followed by a complete measure/time unit	0
63636	gu4Ġshi4Ġhe2Ġ	gu4 shi4 he2 	gu4 shi4 he2	WV	complete syllable sequence with plausible known-unit decomposition	3
63637	Ġzhong1Ġyang1Ġqi4Ġxiang4Ġju2Ġ	 zhong1 yang1 qi4 xiang4 ju2 	zhong1 yang1 qi4 xiang4 ju2	WV	complete syllable sequence with plausible known-unit decomposition	5
63638	shi3Ġyong4Ġdao4Ġ	shi3 yong4 dao4 	shi3 yong4 dao4	WV	complete syllable sequence with plausible known-unit decomposition	3
