tokenizer,sample_group,token_id,clean_token,auto_label,manual_label,reason,unit_count,comment
custom_pinyin_diacritic_64k,IV,51026,time,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,18365,in,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,15142,rin,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,27965,jié zhì 2024,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,60866,rey,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,57795,sp,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,32719,3D,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,57700,pí ěr sī,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,63947,vin,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,34108,dǎn gù,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,39303,yuē 8,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,1705,all,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,11258,yú 2013,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_diacritic_64k,IV,39063,chāo guò 50,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,10247,in,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,59329,matic,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,1400,ed,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,2897,formula,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,46451,ray,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,41611,cond,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,16654,tra,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,20918,yú 2004,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_diacritic_64k,IV,60085,ig,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,32344,del,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,58299,zǒng miàn jī 7,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,26450,des,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,56139,dì èr jiǎ dì,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,28819,2019 guān zhuàng bìng dú bìng yì qíng,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,61504,au,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,30919,cture,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,42659,tive,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,62237,dǎo shì yuè tái 1 miàn 2,IV,IV,mixed digit+pinyin token without a complete numeric pattern,5,
custom_pinyin_diacritic_64k,IV,1394,ind,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,11505,yú 2022,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_diacritic_64k,IV,33488,oftw,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,62097,dāng dì gòng yǒu rén kǒu 10,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,39998,U21,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,59959,20 yú,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,31139,ther,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,36058,SNH48,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,21876,pre,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,9404,ve,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,37010,xel,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_diacritic_64k,IV,57778,7 xiàn,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_diacritic_64k,IV,49037,ngela,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,SV,2335,nan2,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toned_64k,SV,44537,jue2 qi3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,50854,te4 ding4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,7111,shen1 du4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,52149,dan4 dao4 dao3 dan4,SV,SV,pinyin dictionary hit,4,
custom_pinyin_toned_64k,SV,27923,hui2 shou1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,12594,jiu3 dian4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,20487,zhong1 guo2 shi2,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,33280,wang1 jing1 wei4,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,28709,lian4 tong2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,45245,di4 19,SV,SV,ordinal expression such as di 1,0,
custom_pinyin_toned_64k,SV,45667,yue4 shou3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,45225,xu2 li4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,26608,lun2 tai1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,29056,mei2 jie4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,33599,chong1 man3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,35821,zai4,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toned_64k,SV,16169,liao4 de,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,12012,33 nian2,SV,SV,pinyin dictionary hit with digits,1,
custom_pinyin_toned_64k,SV,59229,zhou1 ji2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,11678,zhen4 wang2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,34165,bian4 liang4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,54686,wei4 ke1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,10221,fa3 lan2 xi1,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,10340,wei3 tuo1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,55269,he2 pu3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,48582,gao1 zhong1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,15478,liu2 chuan2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,14465,lu4 yin1 shi4,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,48107,peng2 you3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,53477,yu3 ming2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,7498,liu4 shi2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,14668,shui3 xian4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,34309,xie1 ren2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,2715,fa3 guo2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,39923,dang1 di4 ju1 min2,SV,SV,pinyin dictionary hit,4,
custom_pinyin_toned_64k,SV,12890,sheng1 yi4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,40562,nan4 min2 ying2,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,61823,jue2 dou4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,24049,zhu3 gong1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,10701,pu3 la1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,36342,su4 she4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,19853,tu2 zhong1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,4259,gong4,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toned_64k,SV,50876,ying1 hua1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,36582,shen1 zhi1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,45508,wei2 ye3 na4,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,44775,jun1 zheng4 fu3,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,17390,chu1 ban3 she4,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,49444,tu3 rang3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,50947,liu2 bei4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,39621,wen2 hua4 ju2,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,43037,long3 duan4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,8103,lian2 ren4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,15008,xiong1 zhang3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,23223,gao1 da2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,11471,1 jia1,SV,SV,pinyin dictionary hit with digits,1,
custom_pinyin_toned_64k,SV,52280,jiu3 zhi1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,17361,guan1 li4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,43192,lu2 ka3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,43238,dang4 an4 guan3,SV,SV,pinyin dictionary hit,3,
custom_pinyin_toned_64k,SV,35925,fen1 zheng1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,45734,bao1 guo3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,36530,pi4 ru2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,57778,luo4 shan1 ji1 shi2 bao4,SV,SV,pinyin dictionary hit,5,
custom_pinyin_toned_64k,SV,12725,zeng1 jia1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,529,jiu4,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toned_64k,SV,49879,zi4 you2 mao4 yi4,SV,SV,pinyin dictionary hit,4,
custom_pinyin_toned_64k,SV,4537,qiao2 zhi4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,20339,jiang3 he2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,37129,wei2 ji1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,10999,cao2,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toned_64k,SV,30670,cheng2 huang2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,59995,jin1 zhou1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,5077,tong1 guo4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,63247,jia3 xi1,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,22630,an1 wei4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,23254,xiong1 di4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,32380,jiang1 yu4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,31043,ran2 liao4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,25675,fu2 lan2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,23925,pian4 wei3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,20066,shou3 ce4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,23649,qi2 lin2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,42583,tian2,SV,SV,pinyin dictionary hit,1,
custom_pinyin_toned_64k,SV,55353,yu4 ci4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,13989,te4 zhi4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,7480,li3 cheng2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,30225,min2 yong4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,38249,niu2 dun4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,23950,1 shi2,SV,SV,pinyin dictionary hit with digits,1,
custom_pinyin_toned_64k,SV,24674,an4 he2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,52363,ren2 xing4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,37128,te4 zhong3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,23552,zhong3 qun2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,36174,tian1 ti3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,17543,bao3 jia1 li4 ya4,SV,SV,pinyin dictionary hit,4,
custom_pinyin_toned_64k,SV,38653,shi4 tong2,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,59244,chang3 zhi4,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,SV,44233,shang1 zhe3,SV,SV,pinyin dictionary hit,2,
custom_pinyin_toned_64k,WV,34991,zuo4 luo4 yu2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,58907,er4 shi2 yu2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,62844,zui4 gao1 quan2 li4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,56016,mei3 guo2 ji2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,53086,di4 er4 jie4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,62972,ka3 luo2 lin2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,30554,de yi1 ci4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,53671,1625 nian2,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,61975,tu3 di4 he2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,12160,yi4 de shi4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,42240,ming2 bu4,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,35782,wei4 yu2 gai1 sheng3 zhong1 bu4,WV,WV,complete syllable sequence with plausible known-unit decomposition,6,
custom_pinyin_toned_64k,WV,19454,zhi1 lv3,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,53661,bei3 bu4 yu3,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,57559,de yi2 ge4 zhen4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,53443,wei4 ying1 guo2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,9814,nuo4 man4,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,22284,dan4 shi2 ji4 shang4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,53139,ci3 zhan4 shi4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,53486,shi3 chi2 jie2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,37491,dan4 shui3 liu2 yu4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,22183,gang1 de,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,24348,ya4 li4 shan1,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,24965,wei4 yu2 zhong1 guo2 guang3 dong1 sheng3,WV,WV,complete syllable sequence with plausible known-unit decomposition,7,
custom_pinyin_toned_64k,WV,61374,wei3 tuo1 che1 zhan4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,31068,yun2 nan2 deng3 di4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,26305,li4 zhong1 xue2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,46239,yu2 shi4 qu1,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,45940,wu4 si1 si1 zhang3,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,24696,kuan1 de,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,7542,1960 nian2,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,63594,lei2 ding1,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,41811,bao4 zha4 an4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,25147,jia4 fei1 ji1,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,29706,ke1 de yi1 zhong3,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,61412,ying1 guo2 huang2 jia1 hai3 jun1,WV,WV,complete syllable sequence with plausible known-unit decomposition,6,
custom_pinyin_toned_64k,WV,14531,san1 ceng2,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,38764,zhe4 nian2,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,24923,ming2 xian3 de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,9950,quan2 de,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,53331,hui4 yi3 ji2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,62336,li4 wei4 zhi4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,47902,jin3 cun2 de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,28456,de2 er3,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,13924,ju4 qing4 xia4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,40511,mian3 qian1 zheng4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,56898,jing4 nei4 you3,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,38808,shi4 ren2 da4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,50514,bu4 liang2 si1 ke4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,51434,nian2 zhi4 2005 nian2,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,27537,wei4 yu2 ri4 ben3,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,11551,2005 nian2,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,40275,1876 nian2,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,34312,xun4 he2,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,19837,tong3 zhi4 shi2 qi1,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,51584,qian2 long2 di4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,57522,mai4 ka3,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,50537,luo2 de2 li3 ge2 si1,WV,WV,complete syllable sequence with plausible known-unit decomposition,5,
custom_pinyin_toned_64k,WV,42363,suo3 xie3 de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,59866,chao1 lian2 sai4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,61447,shi4 si4 deng3 zhan4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,29821,jin3 biao1 sai4 nv3 zi3,WV,WV,complete syllable sequence with plausible known-unit decomposition,5,
custom_pinyin_toned_64k,WV,60240,ke3 zhi2 jie1,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,44992,7 yue4 de,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,51415,jing1 ji4 bu3 zhu4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,26191,le bu4 shao3,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,11366,hua4 ru4,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,46425,shan1 jun1,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,16654,jun1 shi4 tan3 ding1,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,8496,zhang3 wei4,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,44269,bi3 shang4 nian2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,40083,2009 nian2 de,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,29413,luo2 wei2 qi2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,17317,zhong1 guo2 guo2 min2 dang3,WV,WV,complete syllable sequence with plausible known-unit decomposition,5,
custom_pinyin_toned_64k,WV,3388,2010 nian2,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,34859,shi4 wei4 yu2 mei3 guo2 a1 ken3 se4 zhou1,WV,WV,complete syllable sequence with plausible known-unit decomposition,9,
custom_pinyin_toned_64k,WV,24029,de shi2 li4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,26483,bo2 lan2 deng1,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,28778,wan3 xie1 shi2 hou4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,26642,luo2 ma3 de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,58528,ben3 zai4,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,39946,er2 qie3 zai4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,59297,guang1 di4,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,15627,jiang1 de,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,51186,2027 nian2,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,22480,you2 ju2 yu2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,39264,ji4 sheng1 zai4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,23944,dian4 shi4 deng1,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,30459,ai1 xi1 ya4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,46428,luo2 zai4,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,36809,liang3 ge4 ren2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,25221,er2 huo4 de2,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,53510,xiang4 zheng1 yi4,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toned_64k,WV,15570,1950 nian2 dai4,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,WV,22520,zhi1 luan4,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toned_64k,WV,50937,wen2 hua4 yi4 shu4,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,37443,shu3 yu2 an1 di4 si1,WV,WV,complete syllable sequence with plausible known-unit decomposition,5,
custom_pinyin_toned_64k,WV,27033,san1 shi2 qi1 nian2,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toned_64k,WV,17797,wei2 zhu3 xiao3 xing2 xing1 dai4,WV,WV,complete syllable sequence with plausible known-unit decomposition,6,
custom_pinyin_toned_64k,WV,62147,2014 nian2 12 yue4,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toned_64k,IV,42197,burg,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,49101,cher,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,2098,ft,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,25946,8 gong1 fen1,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,34499,20 fen1 zhong1,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toned_64k,IV,38850,py,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,9519,at,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toned_64k,IV,34275,eno,IV,IV,cannot parse into complete legal pinyin syllables,0,
