N,pair_index_within_N,c_token,source_token_count_for_pair,a_tokens_json
2,979,pei4dai4,2,"[""佩戴"", ""配戴""]"
2,980,pei4jian4,2,"[""佩剑"", ""配件""]"
2,981,pi3,2,"[""匹"", ""癖""]"
2,982,pian4,2,"[""片"", ""骗""]"
2,983,piao2,2,"[""嫖"", ""瓢""]"
2,984,piao4,2,"[""嘌"", ""票""]"
2,985,ping2cheng2,2,"[""平城"", ""平成""]"
2,986,ping2ding4,2,"[""平定"", ""评定""]"
2,987,ping2fen1,2,"[""平分"", ""评分""]"
2,988,ping2jia4,2,"[""平价"", ""评价""]"
2,989,ping2xi1,2,"[""平息"", ""平西""]"
2,990,po2,2,"[""婆"", ""鄱""]"
2,991,pu1,2,"[""仆"", ""扑""]"
2,992,pu1she4,2,"[""仆射"", ""铺设""]"
2,993,pu3li3,2,"[""埔里"", ""普里""]"
2,994,pu3su4,2,"[""普速"", ""朴素""]"
2,995,pu3xian4,2,"[""浦县"", ""谱线""]"
2,996,qi1wei4,2,"[""七位"", ""期为""]"
2,997,qi2bing1,2,"[""奇兵"", ""骑兵""]"
2,998,qi2di4,2,"[""其地"", ""其弟""]"
2,999,qi2fu4,2,"[""其父"", ""岐阜""]"
2,1000,qi2lin2,2,"[""其林"", ""麒麟""]"
2,1001,qi2ming2,2,"[""其名"", ""齐名""]"
2,1002,qi2mu3,2,"[""其母"", ""齐姆""]"
2,1003,qi2shi2,2,"[""其实"", ""其时""]"
2,1004,qi2shou3,2,"[""旗手"", ""棋手""]"
2,1005,qi2ta1,2,"[""其他"", ""其它""]"
2,1006,qi2ta1de,2,"[""其他的"", ""其它的""]"
2,1007,qi2wei4,2,"[""其为"", ""骑尉""]"
2,1008,qi2xia4,2,"[""其下"", ""旗下""]"
2,1009,qi2zi,2,"[""其子"", ""棋子""]"
2,1010,qi3dong4,2,"[""启动"", ""起动""]"
2,1011,qi3fu2,2,"[""乞伏"", ""起伏""]"
2,1012,qi3hua4,2,"[""企划"", ""企画""]"
2,1013,qi3ming2,2,"[""启明"", ""起名""]"
2,1014,qi3shi4,2,"[""启示"", ""起事""]"
2,1015,qi3yong4,2,"[""启用"", ""起用""]"
2,1016,qi4de,2,"[""器的"", ""气的""]"
2,1017,qi4gang1,2,"[""气缸"", ""汽缸""]"
2,1018,qi4he2,2,"[""器和"", ""契合""]"
2,1019,qi4zhi4,2,"[""弃置"", ""气质""]"
2,1020,qian1ding4,2,"[""签定"", ""签订""]"
2,1021,qian1ming2,2,"[""千名"", ""签名""]"
2,1022,qian1ru4,2,"[""签入"", ""迁入""]"
2,1023,qian1xi3,2,"[""千禧"", ""迁徙""]"
2,1024,qian1zhi4,2,"[""牵制"", ""迁至""]"
2,1025,qian2bei4,2,"[""前被"", ""前辈""]"
2,1026,qian2li4,2,"[""前例"", ""潜力""]"
2,1027,qian2qi1,2,"[""前妻"", ""前期""]"
2,1028,qian2wei4,2,"[""前为"", ""前卫""]"
2,1029,qian2zai4,2,"[""前在"", ""潜在""]"
2,1030,qiang1ji1,2,"[""枪击"", ""枪机""]"
2,1031,qiang1zhi1,2,"[""枪支"", ""枪枝""]"
2,1032,qiang3,2,"[""抢"", ""羟""]"
2,1033,qin1he2,2,"[""亲和"", ""亲核""]"
2,1034,qing1hua4,2,"[""氢化"", ""清化""]"
2,1035,qing3,2,"[""请"", ""顷""]"
2,1036,qing4,2,"[""庆"", ""罄""]"
2,1037,qiu2he2,2,"[""求和"", ""球和""]"
2,1038,qiu2yuan2,2,"[""求援"", ""球员""]"
2,1039,qu1de,2,"[""区的"", ""曲的""]"
2,1040,qu1ji2,2,"[""区及"", ""区级""]"
2,1041,qu1shi4,2,"[""区是"", ""趋势""]"
2,1042,qu3,2,"[""取"", ""娶""]"
2,1043,qu3le,2,"[""取了"", ""娶了""]"
2,1044,qu4,2,"[""去"", ""趣""]"
2,1045,quan2cheng2,2,"[""全城"", ""全程""]"
2,1046,quan2sheng4,2,"[""全盛"", ""全胜""]"
2,1047,quan2yu4,2,"[""全域"", ""痊愈""]"
2,1048,quan2zhou1,2,"[""全州"", ""泉州""]"
2,1049,quan4,2,"[""券"", ""劝""]"
2,1050,que1,2,"[""缺"", ""阙""]"
2,1051,qun2,2,"[""群"", ""裙""]"
2,1052,ran2hou4zai4,2,"[""然后再"", ""然后在""]"
2,1053,ran3,2,"[""冉"", ""染""]"
2,1054,rang3,2,"[""壤"", ""攘""]"
2,1055,rang4ta1,2,"[""让他"", ""让她""]"
2,1056,rao2,2,"[""桡"", ""饶""]"
2,1057,rao4,2,"[""绕"", ""遶""]"
2,1058,rao4jing4,2,"[""绕境"", ""遶境""]"
2,1059,ren2dui4,2,"[""人对"", ""人队""]"
2,1060,ren2he2,2,"[""人和"", ""仁和""]"
2,1061,ren2sheng1,2,"[""人声"", ""人生""]"
2,1062,ren2shou4,2,"[""人寿"", ""仁寿""]"
2,1063,ren2xing2,2,"[""人形"", ""人行""]"
2,1064,ren3,2,"[""忍"", ""稔""]"
2,1065,reng2wei4,2,"[""仍为"", ""仍未""]"
2,1066,ri4jian4,2,"[""日渐"", ""日舰""]"
2,1067,ri4jun1,2,"[""日军"", ""日均""]"
2,1068,ri4li4,2,"[""日历"", ""日立""]"
2,1069,ri4yuan2,2,"[""日元"", ""日圆""]"
2,1070,ri4zhi4,2,"[""日志"", ""日治""]"
2,1071,rong2hua4,2,"[""熔化"", ""融化""]"
2,1072,rou2,2,"[""揉"", ""柔""]"
2,1073,ru4zhu4,2,"[""入住"", ""入驻""]"
2,1074,ruan3,2,"[""软"", ""阮""]"
2,1075,run4,2,"[""润"", ""闰""]"
2,1076,ruo4,2,"[""弱"", ""若""]"
2,1077,ruo4shi4,2,"[""弱势"", ""若是""]"
2,1078,sa4,2,"[""卅"", ""萨""]"
2,1079,sa4fu2,2,"[""萨伏"", ""萨佛""]"
2,1080,sa4mo4,2,"[""萨莫"", ""萨默""]"
2,1081,sai1,2,"[""塞"", ""鳃""]"
2,1082,sai1pu3,2,"[""塞普"", ""塞浦""]"
2,1083,san1he2,2,"[""三合"", ""三河""]"
2,1084,san1ji2,2,"[""三级"", ""三集""]"
2,1085,san1lian2,2,"[""三联"", ""三连""]"
2,1086,san1ming2,2,"[""三名"", ""三明""]"
2,1087,san1xian4,2,"[""三县"", ""三线""]"
2,1088,san1yuan2,2,"[""三元"", ""三原""]"
2,1089,san1yue4,2,"[""三月"", ""三越""]"
2,1090,san4bu4,2,"[""散布"", ""散步""]"
2,1091,sang4shi1,2,"[""丧失"", ""丧尸""]"
2,1092,sao3,2,"[""嫂"", ""扫""]"
2,1093,sha1che1,2,"[""刹车"", ""煞车""]"
2,1094,sha1la1,2,"[""沙拉"", ""莎拉""]"
2,1095,shan1he2,2,"[""山和"", ""山河""]"
2,1096,shan1ji2,2,"[""山及"", ""山脊""]"
2,1097,shan1lu4,2,"[""山路"", ""山麓""]"
2,1098,shan1xian4,2,"[""山县"", ""山线""]"
2,1099,shan1yang2,2,"[""山羊"", ""山阳""]"
2,1100,shan3,2,"[""闪"", ""陕""]"
2,1101,shang1pu4,2,"[""商舖"", ""商铺""]"
2,1102,shang1shi4,2,"[""伤势"", ""商事""]"
2,1103,shang4,2,"[""上"", ""尚""]"
2,1104,shang4jie4,2,"[""上届"", ""上界""]"
2,1105,shang4ke4,2,"[""上刻"", ""上课""]"
2,1106,shang4luo4,2,"[""上洛"", ""上落""]"
2,1107,shang4shan1,2,"[""上山"", ""上杉""]"
2,1108,shang4ye3,2,"[""上也"", ""上野""]"
2,1109,shang4yi1,2,"[""上一"", ""上衣""]"
2,1110,shang4you3,2,"[""上有"", ""尚有""]"
2,1111,shang4zai4,2,"[""上载"", ""尚在""]"
2,1112,shao2,2,"[""勺"", ""韶""]"
2,1113,she1,2,"[""奢"", ""畲""]"
2,1114,she4de,2,"[""社的"", ""设的""]"
2,1115,she4ji4,2,"[""社稷"", ""设计""]"
2,1116,she4xian4,2,"[""射线"", ""歙县""]"
2,1117,shen1chu4,2,"[""深处"", ""身处""]"
2,1118,shen1de,2,"[""深的"", ""身的""]"
2,1119,shen1fen4,2,"[""身份"", ""身分""]"
2,1120,shen1fen4zheng4,2,"[""身份证"", ""身分证""]"
2,1121,shen1hou4,2,"[""深厚"", ""身后""]"
2,1122,shen1shi4,2,"[""绅士"", ""身世""]"
2,1123,shen2,2,"[""什"", ""神""]"
2,1124,shen2gong1,2,"[""神功"", ""神宫""]"
2,1125,shen2me,2,"[""什么"", ""甚么""]"
2,1126,shen2qi2,2,"[""神奇"", ""神祇""]"
2,1127,shen3,2,"[""审"", ""沈""]"
2,1128,sheng1dai4,2,"[""声带"", ""生代""]"
2,1129,sheng1ming2,2,"[""声名"", ""声明""]"
2,1130,sheng1mu3,2,"[""声母"", ""生母""]"
2,1131,sheng1qi4,2,"[""声器"", ""生气""]"
2,1132,sheng1xue2,2,"[""升学"", ""声学""]"
2,1133,sheng1yu4,2,"[""声誉"", ""生育""]"
2,1134,sheng1yuan2,2,"[""声援"", ""生员""]"
2,1135,sheng4di4,2,"[""圣地"", ""胜地""]"
2,1136,sheng4gong1,2,"[""圣公"", ""圣宫""]"
2,1137,sheng4jie2,2,"[""圣洁"", ""圣节""]"
2,1138,sheng4jing1,2,"[""圣经"", ""盛京""]"
2,1139,sheng4yi1,2,"[""圣伊"", ""胜一""]"
2,1140,sheng4yu2,2,"[""剩余"", ""胜于""]"
2,1141,shi1di4,2,"[""失地"", ""湿地""]"
2,1142,shi1fu4,2,"[""师傅"", ""师父""]"
2,1143,shi1shi4,2,"[""失事"", ""失势""]"
2,1144,shi2chang2,2,"[""时常"", ""时长""]"
2,1145,shi2gao1,2,"[""石膏"", ""石高""]"
2,1146,shi2jing4,2,"[""实境"", ""石敬""]"
2,1147,shi2ke4,2,"[""时刻"", ""石刻""]"
2,1148,shi2li4,2,"[""实例"", ""实力""]"
2,1149,shi2ming2,2,"[""十名"", ""实名""]"
2,1150,shi2nian2,2,"[""十年"", ""时年""]"
2,1151,shi2qi1,2,"[""十七"", ""时期""]"
2,1152,shi2qi4,2,"[""石器"", ""石砌""]"
2,1153,shi2shi1,2,"[""实施"", ""石狮""]"
2,1154,shi2shu4,2,"[""实数"", ""时数""]"
2,1155,shi2si4,2,"[""十四"", ""食肆""]"
2,1156,shi2wei4,2,"[""实为"", ""时为""]"
2,1157,shi2xiang4,2,"[""时向"", ""石像""]"
2,1158,shi2yi3,2,"[""时以"", ""时已""]"
2,1159,shi2yong4de,2,"[""实用的"", ""食用的""]"
2,1160,shi2you2,2,"[""时由"", ""石油""]"
2,1161,shi2yu2,2,"[""十余"", ""时于""]"
2,1162,shi2yuan2,2,"[""石原"", ""石垣""]"
2,1163,shi2zai4,2,"[""实在"", ""时在""]"
2,1164,shi2ze2,2,"[""实则"", ""时则""]"
2,1165,shi2zhi4,2,"[""实质"", ""石质""]"
2,1166,shi2zhong1,2,"[""时中"", ""时钟""]"
2,1167,shi2zi4,2,"[""十字"", ""识字""]"
2,1168,shi3de,2,"[""使得"", ""史的""]"
2,1169,shi3guan3,2,"[""使馆"", ""史馆""]"
2,1170,shi3ji4,2,"[""史记"", ""史迹""]"
2,1171,shi4cong2,2,"[""侍从"", ""是从""]"
2,1172,shi4dong1,2,"[""士东"", ""是东""]"
2,1173,shi4fei1,2,"[""是非"", ""试飞""]"
2,1174,shi4gu4,2,"[""事故"", ""是故""]"
2,1175,shi4jie4,2,"[""世界"", ""视界""]"
2,1176,shi4jing4,2,"[""视镜"", ""试镜""]"
2,1177,shi4nan2,2,"[""市南"", ""是南""]"
2,1178,shi4nei4,2,"[""室内"", ""市内""]"
2,1179,shi4qian2,2,"[""事前"", ""是前""]"
2,1180,shi4shang4,2,"[""世上"", ""是上""]"
2,1181,shi4she4,2,"[""市社"", ""试射""]"
2,1182,shi4shi2,2,"[""事实"", ""适时""]"
2,1183,shi4shui3,2,"[""式水"", ""是水""]"
2,1184,shi4ta1,2,"[""是他"", ""是她""]"
2,1185,shi4ta1de,2,"[""是他的"", ""是她的""]"
2,1186,shi4tu2,2,"[""仕途"", ""试图""]"
2,1187,shi4wen2,2,"[""世文"", ""谥文""]"
2,1188,shi4wu4,2,"[""事务"", ""事物""]"
2,1189,shi4wu4de,2,"[""事务的"", ""事物的""]"
2,1190,shi4xian4,2,"[""市县"", ""视线""]"
2,1191,shi4xiang4,2,"[""事项"", ""是向""]"
2,1192,shi4xun4,2,"[""视讯"", ""试训""]"
2,1193,shi4yi1zhi1,2,"[""是一只"", ""是一支""]"
2,1194,shi4yi2,2,"[""事宜"", ""适宜""]"
2,1195,shi4yi4,2,"[""示意"", ""释义""]"
2,1196,shi4yi4da4li4,2,"[""是义大利"", ""是意大利""]"
2,1197,shi4yin1,2,"[""世音"", ""是因""]"
2,1198,shi4yong4yu2,2,"[""是用于"", ""适用于""]"
2,1199,shi4you3,2,"[""室友"", ""是有""]"
2,1200,shi4yu2,2,"[""仕于"", ""是于""]"
2,1201,shi4yu3,2,"[""市与"", ""是与""]"
2,1202,shi4yuan2,2,"[""士元"", ""是原""]"
2,1203,shi4zhang3,2,"[""市长"", ""是长""]"
2,1204,shi4zi,2,"[""世子"", ""式子""]"
2,1205,shou3bu4,2,"[""手部"", ""首部""]"
2,1206,shou3ji2,2,"[""首级"", ""首集""]"
2,1207,shou3li3,2,"[""手里"", ""首里""]"
2,1208,shou3shi4,2,"[""手势"", ""首饰""]"
2,1209,shou3wei4,2,"[""守卫"", ""首位""]"
2,1210,shou3zhang3,2,"[""手掌"", ""首长""]"
2,1211,shou4guan1,2,"[""寿官"", ""授官""]"
2,1212,shou4hui4,2,"[""受惠"", ""受贿""]"
2,1213,shou4ming4,2,"[""受命"", ""寿命""]"
2,1214,shou4ren2,2,"[""兽人"", ""受人""]"
2,1215,shou4yi4,2,"[""受益"", ""授意""]"
2,1216,shu1ji4,2,"[""书纪"", ""书记""]"
2,1217,shu1shi4,2,"[""梳士"", ""舒适""]"
2,1218,shu3ming2,2,"[""属名"", ""署名""]"
2,1219,shu4de,2,"[""数的"", ""树的""]"
2,1220,shu4he2,2,"[""数和"", ""树和""]"
2,1221,shu4li4,2,"[""树立"", ""竖立""]"
2,1222,shu4mu4,2,"[""数目"", ""树木""]"
2,1223,shu4wei4,2,"[""数为"", ""数位""]"
2,1224,shu4zhi1,2,"[""树枝"", ""树脂""]"
2,1225,shu4zhong3,2,"[""数种"", ""树种""]"
2,1226,shuai1,2,"[""摔"", ""衰""]"
2,1227,shui3dao4,2,"[""水稻"", ""水道""]"
2,1228,shui3he2,2,"[""水和"", ""水河""]"
2,1229,shui3jing3,2,"[""水井"", ""水警""]"
2,1230,shui3li4,2,"[""水利"", ""水力""]"
2,1231,shui3lu4,2,"[""水路"", ""水陆""]"
2,1232,shui3xian4,2,"[""水县"", ""水线""]"
2,1233,shui3xiang1,2,"[""水乡"", ""水箱""]"
2,1234,shui4,2,"[""睡"", ""税""]"
2,1235,shuo1dao4,2,"[""说到"", ""说道""]"
2,1236,shuo1ta1,2,"[""说他"", ""说她""]"
2,1237,si1de,2,"[""丝的"", ""斯的""]"
2,1238,si1ji1,2,"[""司机"", ""斯基""]"
2,1239,si1li3,2,"[""思礼"", ""斯里""]"
2,1240,si1li4,2,"[""斯利"", ""私立""]"
2,1241,si1nuo4ke4,2,"[""司诺克"", ""斯诺克""]"
2,1242,si1tong1,2,"[""斯通"", ""私通""]"
2,1243,si1tu2,2,"[""司徒"", ""斯图""]"
2,1244,si1yi4,2,"[""思义"", ""思议""]"
2,1245,si4cheng2,2,"[""四成"", ""寺丞""]"
2,1246,si4qing1,2,"[""四氢"", ""寺卿""]"
2,1247,si4wei4,2,"[""嗣位"", ""四位""]"
2,1248,sou1,2,"[""搜"", ""艘""]"
2,1249,su4she4,2,"[""宿舍"", ""速射""]"
2,1250,su4shi2,2,"[""素食"", ""速食""]"
2,1251,suan4,2,"[""算"", ""蒜""]"
2,1252,sui1,2,"[""睢"", ""虽""]"
2,1253,sui1wei4,2,"[""虽为"", ""虽未""]"
2,1254,sui4shi2,2,"[""岁时"", ""碎石""]"
2,1255,sun1,2,"[""孙"", ""荪""]"
2,1256,suo3de,2,"[""所得"", ""所的""]"
2,1257,suo3fei1,2,"[""索菲"", ""索非""]"
2,1258,suo3jian4,2,"[""所建"", ""所见""]"
2,1259,suo3luo2men2,2,"[""所罗门"", ""索罗门""]"
2,1260,suo3wei4,2,"[""所为"", ""所谓""]"
2,1261,suo3zai4,2,"[""所在"", ""所载""]"
2,1262,suo3zuo4,2,"[""所作"", ""所做""]"
2,1263,suo3zuo4de,2,"[""所作的"", ""所做的""]"
2,1264,ta1biao3shi4,2,"[""他表示"", ""她表示""]"
2,1265,ta1ceng2,2,"[""他曾"", ""她曾""]"
2,1266,ta1ceng2dai4biao3,2,"[""他曾代表"", ""她曾代表""]"
2,1267,ta1ceng2zai4,2,"[""他曾在"", ""她曾在""]"
2,1268,ta1cong2,2,"[""他从"", ""她从""]"
2,1269,ta1dai4biao3,2,"[""他代表"", ""她代表""]"
2,1270,ta1defu4qin1,2,"[""他的父亲"", ""她的父亲""]"
2,1271,ta1deming2zi4,2,"[""他的名字"", ""她的名字""]"
2,1272,ta1demu3qin1,2,"[""他的母亲"", ""她的母亲""]"
2,1273,ta1dezuo4pin3,2,"[""他的作品"", ""她的作品""]"
2,1274,ta1jue2ding4,2,"[""他决定"", ""她决定""]"
2,1275,ta1kai1shi3,2,"[""他开始"", ""她开始""]"
2,1276,ta1ke3yi3,2,"[""他可以"", ""它可以""]"
2,1277,ta1menbei4,2,"[""他们被"", ""它们被""]"
2,1278,ta1menhui4,2,"[""他们会"", ""它们会""]"
2,1279,ta1menyu3,2,"[""他们与"", ""它们与""]"
2,1280,ta1menzai4,2,"[""他们在"", ""它们在""]"
2,1281,ta1neng2,2,"[""他能"", ""它能""]"
2,1282,ta1ren4wei2,2,"[""他认为"", ""她认为""]"
2,1283,ta1shi4yi2ge4,2,"[""他是一个"", ""它是一个""]"
2,1284,ta1shuo1,2,"[""他说"", ""她说""]"
2,1285,ta1suo3,2,"[""他所"", ""她所""]"
2,1286,ta1yi4,2,"[""他亦"", ""她亦""]"
2,1287,ta1yin1,2,"[""他因"", ""她因""]"
2,1288,ta1you3,2,"[""他有"", ""它有""]"
2,1289,ta1you4,2,"[""他又"", ""她又""]"
2,1290,ta1zhi3,2,"[""他只"", ""他指""]"
2,1291,ta1zi4ji3,2,"[""他自己"", ""她自己""]"
2,1292,ta1zuo4wei2,2,"[""他作为"", ""她作为""]"
2,1293,ta3na4,2,"[""塔纳"", ""塔那""]"
2,1294,tai2ji2,2,"[""台吉"", ""台籍""]"
2,1295,tai4an1,2,"[""太安"", ""泰安""]"
2,1296,tai4shi3,2,"[""太史"", ""泰始""]"
2,1297,tang1,2,"[""汤"", ""羰""]"
2,1298,tang4,2,"[""烫"", ""趟""]"
2,1299,te4,2,"[""忒"", ""特""]"
2,1300,te4bie2shi4,2,"[""特别市"", ""特别是""]"
2,1301,te4dian3,2,"[""特典"", ""特点""]"
2,1302,te4gong1,2,"[""特工"", ""特攻""]"
2,1303,te4yi4,2,"[""特异"", ""特意""]"
2,1304,te4zhi4,2,"[""特制"", ""特质""]"
2,1305,ti2hu2,2,"[""醍醐"", ""鹈鹕""]"
2,1306,ti2ming2,2,"[""提名"", ""题名""]"
2,1307,ti3xing2,2,"[""体型"", ""体形""]"
2,1308,ti3zhi4,2,"[""体制"", ""体质""]"
2,1309,tian1,2,"[""天"", ""添""]"
2,1310,tian1bao3,2,"[""天保"", ""天宝""]"
2,1311,tian1cheng2,2,"[""天城"", ""天成""]"
2,1312,tian1he2,2,"[""天和"", ""天河""]"
2,1313,tian1you4,2,"[""天佑"", ""天祐""]"
2,1314,tian2yuan2,2,"[""田原"", ""田园""]"
2,1315,tiao2wen2,2,"[""条文"", ""条纹""]"
2,1316,tiao4,2,"[""眺"", ""跳""]"
2,1317,ting1de,2,"[""厅的"", ""町的""]"
2,1318,ting2zhan4,2,"[""停战"", ""停站""]"
2,1319,ting3,2,"[""挺"", ""艇""]"
2,1320,tong1hua4,2,"[""通化"", ""通话""]"
2,1321,tong2guan1,2,"[""潼关"", ""铜官""]"
2,1322,tong2hua4,2,"[""同化"", ""童话""]"
2,1323,tong2nian2,2,"[""同年"", ""童年""]"
2,1324,tong2ren2,2,"[""同人"", ""同仁""]"
2,1325,tong2shi4,2,"[""同事"", ""同是""]"
2,1326,tong2yu2,2,"[""同于"", ""同余""]"
2,1327,tong2zhi4,2,"[""同志"", ""同治""]"
2,1328,tong3shuai4,2,"[""统帅"", ""统率""]"
2,1329,tong3zhi4,2,"[""统制"", ""统治""]"
2,1330,tou2cheng2,2,"[""头城"", ""投诚""]"
2,1331,tou2xiang4,2,"[""头像"", ""投向""]"
2,1332,tu1chu1,2,"[""凸出"", ""突出""]"
2,1333,tu1qi3,2,"[""凸起"", ""突起""]"
2,1334,tu1xian3,2,"[""凸显"", ""突显""]"
2,1335,tu2shang4,2,"[""图上"", ""涂上""]"
2,1336,tu2xing2,2,"[""图形"", ""徒刑""]"
2,1337,tu2zhong1,2,"[""图中"", ""途中""]"
2,1338,tuan2yuan2,2,"[""团员"", ""团圆""]"
2,1339,tuo1la1,2,"[""托拉"", ""拖拉""]"
2,1340,tuo1luo4,2,"[""托洛"", ""脱落""]"
2,1341,tuo2luo2,2,"[""陀罗"", ""陀螺""]"
2,1342,tuo3,2,"[""妥"", ""椭""]"
2,1343,tuo4,2,"[""唾"", ""拓""]"
2,1344,wa,2,"[""wa"", ""哇""]"
2,1345,wa3,2,"[""佤"", ""瓦""]"
2,1346,wa3na4,2,"[""瓦纳"", ""瓦那""]"
2,1347,wai4jie4,2,"[""外借"", ""外界""]"
2,1348,wai4mao4,2,"[""外貌"", ""外贸""]"
2,1349,wai4xing2,2,"[""外型"", ""外形""]"
2,1350,wai4yuan2,2,"[""外援"", ""外缘""]"
2,1351,wan1qu1,2,"[""弯曲"", ""湾区""]"
2,1352,wang2,2,"[""亡"", ""王""]"
2,1353,wang2fei1,2,"[""王妃"", ""王菲""]"
2,1354,wang2gong1,2,"[""王公"", ""王宫""]"
2,1355,wang2ling2,2,"[""亡灵"", ""王陵""]"
2,1356,wang3shang4,2,"[""往上"", ""网上""]"
2,1357,wei1ji2,2,"[""危及"", ""危急""]"
2,1358,wei1lian2si1,2,"[""威廉丝"", ""威廉斯""]"
2,1359,wei1xin4,2,"[""威信"", ""微信""]"
2,1360,wei2de2,2,"[""维德"", ""韦德""]"
2,1361,wei2er3,2,"[""维尔"", ""韦尔""]"
2,1362,wei2ke4,2,"[""维克"", ""韦克""]"
2,1363,wei2la1,2,"[""维拉"", ""韦拉""]"
2,1364,wei2li4,2,"[""维利"", ""韦利""]"
2,1365,wei2na4,2,"[""维纳"", ""维那""]"
2,1366,wei2qi2,2,"[""围棋"", ""维奇""]"
2,1367,wei2sheng1,2,"[""为生"", ""维生""]"
2,1368,wei2si1,2,"[""维斯"", ""韦斯""]"
2,1369,wei2si1te4,2,"[""维斯特"", ""韦斯特""]"
2,1370,wei2te4,2,"[""维特"", ""韦特""]"
2,1371,wei2ya4,2,"[""维亚"", ""维娅""]"
2,1372,wei2yi1,2,"[""唯一"", ""惟一""]"
2,1373,wei4cheng2,2,"[""卫城"", ""未成""]"
2,1374,wei4de,2,"[""位的"", ""味的""]"
2,1375,wei4jun1,2,"[""卫军"", ""魏军""]"
2,1376,wei4li3,2,"[""为李"", ""卫理""]"
2,1377,wei4mian3,2,"[""为免"", ""卫冕""]"
2,1378,wei4sheng1,2,"[""卫生"", ""衞生""]"
2,1379,wei4shi2,2,"[""为食"", ""喂食""]"
2,1380,wei4shi4,2,"[""卫士"", ""卫视""]"
2,1381,wei4shu4,2,"[""位数"", ""卫戍""]"
2,1382,wei4si1,2,"[""卫斯"", ""魏斯""]"
2,1383,wei4ta1,2,"[""为他"", ""为她""]"
2,1384,wei4you3,2,"[""为有"", ""未有""]"
2,1385,wei4yuan2,2,"[""为原"", ""位元""]"
2,1386,wei4zai4,2,"[""为在"", ""位在""]"
2,1387,wen1,2,"[""温"", ""瘟""]"
2,1388,wen2li3,2,"[""文理"", ""纹理""]"
2,1389,wen2ming2,2,"[""文明"", ""闻名""]"
2,1390,wen2ming2de,2,"[""文明的"", ""闻名的""]"
2,1391,wen2shu1,2,"[""文书"", ""文殊""]"
2,1392,wen2zhang1,2,"[""文章"", ""纹章""]"
2,1393,wen3bu4,2,"[""吻部"", ""稳步""]"
2,1394,wen4,2,"[""汶"", ""问""]"
2,1395,weng1,2,"[""翁"", ""鹟""]"
2,1396,wo4si1,2,"[""沃思"", ""沃斯""]"
2,1397,wu1si1,2,"[""乌思"", ""乌斯""]"
2,1398,wu2chang2,2,"[""无偿"", ""无常""]"
2,1399,wu2fa3zai4,2,"[""无法再"", ""无法在""]"
2,1400,wu2gong1,2,"[""无功"", ""蜈蚣""]"
2,1401,wu2jun4,2,"[""吴俊"", ""吴郡""]"
2,1402,wu2li3,2,"[""无理"", ""无礼""]"
2,1403,wu2ming2,2,"[""无名"", ""无明""]"
2,1404,wu2shuang1,2,"[""无双"", ""无霜""]"
2,1405,wu2yi4,2,"[""无异"", ""无意""]"
2,1406,wu3bu4,2,"[""五部"", ""舞步""]"
2,1407,wu3dao3,2,"[""五岛"", ""舞蹈""]"
2,1408,wu3de2,2,"[""伍德"", ""武德""]"
2,1409,wu3ji2,2,"[""五级"", ""武吉""]"
2,1410,wu3jian1,2,"[""五间"", ""午间""]"
2,1411,wu3shi4,2,"[""五世"", ""武士""]"
2,1412,wu3zhou1,2,"[""五州"", ""武周""]"
2,1413,xi1an1,2,"[""西安"", ""锡安""]"
2,1414,xi1ao4,2,"[""西奥"", ""西澳""]"
2,1415,xi1cun1,2,"[""溪村"", ""西村""]"
2,1416,xi1de,2,"[""溪的"", ""西的""]"
2,1417,xi1de2,2,"[""希德"", ""西德""]"
2,1418,xi1fu1,2,"[""希夫"", ""西夫""]"
2,1419,xi1he2,2,"[""西和"", ""西河""]"
2,1420,xi1jie1,2,"[""西接"", ""西街""]"
2,1421,xi1jin1,2,"[""奚斤"", ""锡金""]"
2,1422,xi1jin4,2,"[""西晋"", ""西进""]"
2,1423,xi1jing1,2,"[""西京"", ""西经""]"
2,1424,xi1kou3,2,"[""溪口"", ""西口""]"
2,1425,xi1la1,2,"[""希拉"", ""西拉""]"
2,1426,xi1lan2,2,"[""西兰"", ""锡兰""]"
2,1427,xi1meng2,2,"[""希盟"", ""西蒙""]"
2,1428,xi1mu3,2,"[""希姆"", ""西姆""]"
2,1429,xi1ning2,2,"[""熙宁"", ""西宁""]"
2,1430,xi1shan1,2,"[""西山"", ""锡山""]"
2,1431,xi1si1,2,"[""希斯"", ""西斯""]"
2,1432,xi1te4,2,"[""希特"", ""西特""]"
2,1433,xi1xiang1,2,"[""溪乡"", ""西乡""]"
2,1434,xi1yu3,2,"[""溪与"", ""西与""]"
2,1435,xi1yuan2,2,"[""西元"", ""西园""]"
2,1436,xi1zhi4,2,"[""析置"", ""西至""]"
2,1437,xia4ling4,2,"[""下令"", ""夏令""]"
2,1438,xia4shi4,2,"[""下士"", ""下式""]"
2,1439,xia4wei4,2,"[""下为"", ""下位""]"
2,1440,xia4xian4,2,"[""下线"", ""下限""]"
2,1441,xia4zai4,2,"[""下在"", ""下载""]"
2,1442,xian4de,2,"[""县的"", ""线的""]"
2,1443,xian4he2,2,"[""县和"", ""线和""]"
2,1444,xian4ming2,2,"[""县名"", ""现名""]"
2,1445,xian4nei4,2,"[""县内"", ""线内""]"
2,1446,xian4ren2,2,"[""县人"", ""线人""]"
2,1447,xian4shang4,2,"[""献上"", ""线上""]"
